source_platform,label,root_cause,attack_path,severity,authority_tier,title,source_url
wasabi,key:derivation,incorrect_key_derivation,hostile_network_or_rpc,Unrated,C_candidate,[PoC] nbitcoin 6 and validate never,https://github.com/WalletWasabi/WalletWasabi/pull/6241
wasabi,other,improper_state_update,unknown,Unrated,B_corroborated,Use SafeIoManager when save/load wallet files,https://github.com/WalletWasabi/WalletWasabi/pull/6173
wasabi,sign:bitcoin-sighash,missing_input_validation,unknown,Unrated,B_corroborated,[WabiSabi] Arena concurrency,https://github.com/WalletWasabi/WalletWasabi/pull/6065
wasabi,transport:provider-injection,supply_chain_compromise,malicious_deeplink_or_qr,Unrated,B_corroborated,Add PGP Fingerprint to website,https://github.com/WalletWasabi/WalletWasabi/pull/6052
wasabi,key:seed-mnemonic,weak_key_generation,unknown,Unrated,B_corroborated,Fix mnemonic phrase length (GUI only),https://github.com/WalletWasabi/WalletWasabi/pull/5384
wasabi,key:seed-mnemonic,weak_key_generation,unknown,Unrated,C_candidate,[Fluent] Enable skip mnemonic confirmation if debugger attached.,https://github.com/WalletWasabi/WalletWasabi/pull/4945
wasabi,other,other,unknown,Unrated,B_corroborated,Avoid triggering Global when launching crash report.,https://github.com/WalletWasabi/WalletWasabi/pull/4856
wasabi,other,other,unknown,Unrated,C_candidate,[Fluent] Crash Reporting System port,https://github.com/WalletWasabi/WalletWasabi/pull/4842
wasabi,other,missing_input_validation,unknown,Unrated,B_corroborated,Fluent validate wallet name as user types,https://github.com/WalletWasabi/WalletWasabi/pull/4662
wasabi,sign:encoding-malleability,missing_input_validation,unknown,Unrated,B_corroborated,Validate Account keypath,https://github.com/WalletWasabi/WalletWasabi/pull/4070
wasabi,sign:curve-primitives,integer_overflow_underflow,unknown,Unrated,C_candidate,Implement Challenge,https://github.com/WalletWasabi/WalletWasabi/pull/4043
wasabi,sign:bitcoin-sighash,other,unknown,Unrated,B_corroborated,Add fall back mode to Ledger signing,https://github.com/WalletWasabi/WalletWasabi/pull/4040
wasabi,other,missing_input_validation,unknown,Unrated,B_corroborated,Validate Min Gap Limit,https://github.com/WalletWasabi/WalletWasabi/pull/4000
wasabi,transport:rpc-surface,crypto_misuse,hostile_network_or_rpc,Unrated,C_candidate,P2EP proof of concept,https://github.com/WalletWasabi/WalletWasabi/pull/3582
wasabi,ui:display-integrity,user_deception,unknown,Unrated,B_corroborated,Hide/display custom change address & validate address/custom change ad,https://github.com/WalletWasabi/WalletWasabi/pull/3544
wasabi,sign:bitcoin-sighash,resource_exhaustion,unknown,Unrated,B_corroborated,Update NBitcoin,https://github.com/WalletWasabi/WalletWasabi/pull/3234
wasabi,network-io,race_condition,unknown,Unrated,B_corroborated,"Fix deadlock, crash on receive Tab",https://github.com/WalletWasabi/WalletWasabi/pull/2824
wasabi,other,integer_overflow_underflow,unknown,Unrated,B_corroborated,Validate user fee,https://github.com/WalletWasabi/WalletWasabi/pull/2743
wasabi,network-io,missing_input_validation,unknown,Unrated,C_candidate,Validate privacy level values,https://github.com/WalletWasabi/WalletWasabi/pull/2712
wasabi,other,resource_exhaustion,unknown,Unrated,B_corroborated,Fix memory leak (notifications),https://github.com/WalletWasabi/WalletWasabi/pull/2708
wasabi,other,signature_verification_flaw,unknown,Unrated,B_corroborated,Validate transaction before adding to mempool,https://github.com/WalletWasabi/WalletWasabi/pull/2103
wasabi,other,other,unknown,Unrated,B_corroborated,Fix Thread Leak on Windows / Optimize Runtime for running on Desktops,https://github.com/WalletWasabi/WalletWasabi/pull/2033
wasabi,other,weak_key_generation,unknown,Unrated,B_corroborated,Move password verification to the final step,https://github.com/WalletWasabi/WalletWasabi/pull/1142
wasabi,sign:verification,signature_verification_flaw,unknown,Unrated,B_corroborated,Ban coins if proof verifycation fails,https://github.com/WalletWasabi/WalletWasabi/pull/995
wasabi,key:seed-mnemonic,weak_key_generation,unknown,Unrated,B_corroborated,Recovery wallet auto complete,https://github.com/WalletWasabi/WalletWasabi/pull/810
wasabi,network-io,resource_exhaustion,unknown,Info,B_corroborated,Fix memory leak in NBitcoin (https://github.com/zkSNACKs/WalletWasabi/,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v0.9.4
wasabi,network-io,resource_exhaustion,unknown,Info,B_corroborated,Extend DoS protection configurability https://github.com/zkSNACKs/Wall,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v1.0.1
wasabi,ui:clipboard,signature_verification_flaw,malicious_local_app,Info,B_corroborated,DoS protection: Ban coins if proof verifycation fails https://github.c,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v1.0.4
wasabi,key:derivation,crypto_misuse,hostile_network_or_rpc,Info,B_corroborated,Fixed many crash-suspicious scenarios.,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v1.1.3
wasabi,other,other,unknown,Info,B_corroborated,This release fixes the crash on the newest version of macOS - Catalina,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v1.1.9.2
wasabi,network-io,improper_state_update,unknown,Info,B_corroborated,Fix crash on NixOS and Lubuntu https://github.com/zkSNACKs/WalletWasab,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v1.1.10.3
wasabi,network-io,improper_state_update,unknown,Info,B_corroborated,Fixed crash on corrupted config file https://github.com/zkSNACKs/Walle,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v1.1.10.3
wasabi,network-io,other,malformed_input,High,A_authoritative,"This silent release contains critical fixes for some Wasabi users, ple",https://github.com/WalletWasabi/WalletWasabi/releases/tag/v1.1.11.1
wasabi,transport:rpc-surface,other,malformed_input,Info,B_corroborated,Ubuntu 18.04.4 LTS**: fix crash on startup in two-monitor setup.,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v1.1.11.1
wasabi,transport:rpc-surface,other,malformed_input,Info,B_corroborated,"RPC server**: enqueue method can handle password, fixed the crash when",https://github.com/WalletWasabi/WalletWasabi/releases/tag/v1.1.11.1
wasabi,network-io,unsafe_initialization_or_upgrade,unknown,Medium,A_authoritative,Hardware wallet Segwit vulnerability fix support** recently disclosed ,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v1.1.12
wasabi,network-io,resource_exhaustion,malicious_peer,Info,B_corroborated,This silent release contains an updated Tor client that has the fix fo,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v1.1.12.4
wasabi,network-io,resource_exhaustion,malicious_peer,Info,B_corroborated,"Tor client update (Tor 0.4.4.7), fixed the [DDos vulnerability](https:",https://github.com/WalletWasabi/WalletWasabi/releases/tag/v1.1.12.4
wasabi,network-io,unsafe_initialization_or_upgrade,hostile_network_or_rpc,Info,B_corroborated,This release upgrades the built-in Tor client from v.0.4.5.10 to v0.4.,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v1.1.13.1
wasabi,network-io,unsafe_initialization_or_upgrade,hostile_network_or_rpc,High,A_authoritative,This version fixes several bugfixes including a High severity security,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v2.0.1.1
wasabi,platform:sandbox,other,unknown,Info,B_corroborated,Crash fixes.,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v2.0.1.2
wasabi,ui:transaction-preview,user_deception,unknown,Info,B_corroborated,:arrow_up: UI crash and minor bug fixes,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v2.0.1.3
wasabi,key:entropy-rng,signature_verification_flaw,unknown,Info,B_corroborated,Wasabi Wallet has undergone a series of updates and improvements. One ,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v2.0.3
wasabi,network-io,broken_access_control,unknown,Info,B_corroborated,Add Github vulnerability reporting by @MaxHillebrand in https://github,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v2.0.3
wasabi,network-io,other,unknown,Info,B_corroborated,Fixed crash on Linux machines without default font by Skia by @YohDead,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v2.0.4
wasabi,network-io,signature_verification_flaw,unknown,Info,B_corroborated,Fixed a crash on Ctrl+C termination by @YohDeadfall in https://github.,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v2.0.4
wasabi,network-io,resource_exhaustion,unknown,Info,B_corroborated,fix memory leak caused by content area. by @danwalmsley in https://git,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v2.0.6
wasabi,key:storage,missing_origin_authorization,unknown,Info,B_corroborated,"Wasabi Wallet now supports the latest Trezor Safe 3 device, known for ",https://github.com/WalletWasabi/WalletWasabi/releases/tag/v2.0.7
wasabi,ui:display-integrity,weak_key_generation,hostile_network_or_rpc,Info,B_corroborated,The autocoinjoin feature has been optimized to initiate only after tra,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v2.0.7
wasabi,network-io,weak_key_generation,hostile_network_or_rpc,Info,B_corroborated,"The wallet's password functionality has been renamed to ""passphrase"" t",https://github.com/WalletWasabi/WalletWasabi/releases/tag/v2.0.7
wasabi,network-io,other,hostile_network_or_rpc,Info,B_corroborated,Fix WFP crash when network changes by @turbolay in https://github.com/,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v2.0.7
wasabi,network-io,other,hostile_network_or_rpc,Info,B_corroborated,Fix crash when countries cannot be retrieved. by @molnard in https://g,https://github.com/WalletWasabi/WalletWasabi/releases/tag/v2.0.7
wasabi,network-io,other,unknown,Info,B_corroborated,"On some Mac systems, Wasabi could crash on fresh installations. https:",https://github.com/WalletWasabi/WalletWasabi/releases/tag/v2.0.7.1
wasabi,sign:encoding-malleability,serialization_bug,unknown,Unrated,C_candidate,Update NBitcoin version,https://github.com/WalletWasabi/WalletWasabi/pull/652
wasabi,crypto-primitives,missing_origin_authorization,unknown,Unrated,C_candidate,[WabiSabi] Transcript Object,https://github.com/WalletWasabi/WalletWasabi/pull/4256
wasabi,sign:bitcoin-sighash,crypto_misuse,unknown,Unrated,C_candidate,[WabiSabi] Range proof,https://github.com/WalletWasabi/WalletWasabi/pull/4429
wasabi,key:entropy-rng,missing_input_validation,unknown,Unrated,C_candidate,Implement code review suggestions,https://github.com/WalletWasabi/WalletWasabi/pull/7027
wasabi,ui:clipboard,missing_input_validation,malicious_local_app,Unrated,C_candidate,[VDG] Make USD amount clipboard suggestions smarter in Send flow,https://github.com/WalletWasabi/WalletWasabi/pull/10287
wasabi,transport:rpc-surface,crypto_misuse,hostile_network_or_rpc,Unrated,C_candidate,Fix Loopback bug with Tor when the RPC URI is localhost,https://github.com/WalletWasabi/WalletWasabi/pull/14447
wasabi,key:seed-mnemonic,incorrect_key_derivation,unknown,Unrated,C_candidate,Make SLIP39 the first option,https://github.com/WalletWasabi/WalletWasabi/pull/14209
wasabi,key:seed-mnemonic,incorrect_key_derivation,unknown,Unrated,C_candidate,[Fluent][Trivial] Fix recovery words message,https://github.com/WalletWasabi/WalletWasabi/pull/6431
wasabi,key:seed-mnemonic,incorrect_key_derivation,malicious_deeplink_or_qr,Unrated,B_corroborated,Display Public key and Key path,https://github.com/WalletWasabi/WalletWasabi/pull/1145
wasabi,key:seed-mnemonic,incorrect_key_derivation,unknown,Unrated,B_corroborated,Add advanced options on Recover Wallet tab,https://github.com/WalletWasabi/WalletWasabi/pull/1376
wasabi,sign:bitcoin-sighash,other,unknown,Unrated,B_corroborated,Offline Psbt Workflow compatible,https://github.com/WalletWasabi/WalletWasabi/pull/12288
wasabi,sign:bitcoin-sighash,other,unknown,Unrated,C_candidate,Fix .txn file import for ColdCards,https://github.com/WalletWasabi/WalletWasabi/pull/11662
wasabi,sign:bitcoin-sighash,other,unknown,Unrated,B_corroborated,Set PreferPsbtWorkflow true when importing ColdCard HW,https://github.com/WalletWasabi/WalletWasabi/pull/11797
wasabi,sign:bitcoin-sighash,other,unknown,Unrated,C_candidate,Use the TXID as the initial file name for PSBT,https://github.com/WalletWasabi/WalletWasabi/pull/10515
wasabi,sign:bitcoin-sighash,crypto_misuse,unknown,Unrated,C_candidate,Execute 'builder.CoinFinder' when payjoin tx only,https://github.com/WalletWasabi/WalletWasabi/pull/7222
wasabi,sign:bitcoin-sighash,other,unknown,Unrated,C_candidate,[Fluent] fix `Broadcast` button visibility,https://github.com/WalletWasabi/WalletWasabi/pull/6187
wasabi,sign:bitcoin-sighash,user_deception,unknown,Unrated,B_corroborated,[Fluent] PSBT workflow,https://github.com/WalletWasabi/WalletWasabi/pull/5955
wasabi,sign:bitcoin-sighash,other,unknown,Unrated,C_candidate,Add KeyPaths first to PSBT,https://github.com/WalletWasabi/WalletWasabi/pull/4807
wasabi,sign:bitcoin-sighash,serialization_bug,unknown,Unrated,C_candidate,Encode PSBT using base64 instead of base16,https://github.com/WalletWasabi/WalletWasabi/pull/4427
wasabi,sign:bitcoin-sighash,other,unknown,Unrated,B_corroborated,Remove PSBT output if KeyPath added to both inputs and outputs,https://github.com/WalletWasabi/WalletWasabi/pull/4601
wasabi,sign:bitcoin-sighash,other,compromised_host,Unrated,B_corroborated,Concept for cleaner PSBT update,https://github.com/WalletWasabi/WalletWasabi/pull/4608
wasabi,sign:bitcoin-sighash,serialization_bug,malformed_input,Unrated,B_corroborated,"Implement Import TX to Broadcaster, Export TX to TransactionViewer, Im",https://github.com/WalletWasabi/WalletWasabi/pull/1663
wasabi,sign:bitcoin-sighash,user_deception,unknown,Unrated,B_corroborated,Transaction tab UI rework (Part 1/2),https://github.com/WalletWasabi/WalletWasabi/pull/3859
wasabi,sign:bitcoin-sighash,unsafe_initialization_or_upgrade,unknown,Unrated,C_candidate,Upgrade NBitcoin,https://github.com/WalletWasabi/WalletWasabi/pull/1446
web3-react,other,other,unknown,Info,C_candidate,snyk ignore policy for certain unreachable/False-positive vulnerabilit,https://github.com/Uniswap/web3-react/commit/505e164e156854e7a82bc56520ae0fab3129746d
web3-react,network-io,other,unknown,Info,B_corroborated,"Adds `lattice-connector` module, which is used with the GridPlus Latti",https://github.com/Uniswap/web3-react/commit/a034294975f1f364aced053283991c376e2bc9f7
web3-react,sign:typed-data,other,unknown,Info,B_corroborated,fix: support eip-712 signing in gnosis safe connector (#762),https://github.com/Uniswap/web3-react/commit/fba1373b162e8211c74edfa2d55e5ff6f2cebade
web3-react,transport:walletconnect,missing_replay_protection,malicious_pairing_session,Info,B_corroborated,fix update validation bug,https://github.com/Uniswap/web3-react/commit/56d0511a8b539e624bbfc0f54377bc39b0c76132
web3-react,transport:walletconnect,missing_replay_protection,malicious_deeplink_or_qr,Info,B_corroborated,fix: upgrades `@walletconnect/ethereum-provider` and `@walletconnect/m,https://github.com/Uniswap/web3-react/commit/4d4180dfb382480b4839a05ec10b9f07379cd205
web3-react,sign:typed-data,other,unknown,Unrated,B_corroborated,fix: support eip-712 signing in gnosis safe connector,https://github.com/Uniswap/web3-react/pull/762
web3-react,network-io,weak_key_generation,unknown,Unrated,C_candidate,🔗 TallyHo! connector,https://github.com/Uniswap/web3-react/pull/498
web3-react,network-io,weak_key_generation,unknown,Unrated,C_candidate,ARCHIVE: 🔗 TallyHo! connector,https://github.com/Uniswap/web3-react/pull/497
web3-react,network-io,weak_key_generation,unknown,Unrated,C_candidate,Archive: 🔗  TallyHo! connector,https://github.com/Uniswap/web3-react/pull/491
web3-react,sign:replay-protection,missing_replay_protection,unknown,Unrated,C_candidate,fix: unrecognised chainId error when using MetaMask mobile browser,https://github.com/Uniswap/web3-react/pull/774
web3auth-mpc,other,improper_state_update,unknown,Info,C_candidate,fix: update security question comment,https://github.com/Web3Auth/mpc-core-kit/commit/be350289f981a95d422fdc1240728a66d608870d
web3auth-mpc,other,weak_key_generation,unknown,Info,C_candidate,clarify: export seed only available after import,https://github.com/Web3Auth/mpc-core-kit/commit/47de9470043a88fa85dbfb8de2968baafa906808
web3auth-mpc,sign:curve-primitives,weak_key_generation,unknown,Info,C_candidate,feat: add missing function to export ed25519 seed,https://github.com/Web3Auth/mpc-core-kit/commit/9e00d7212119ae55f3c654793b695ea54157d6f1
web3auth-mpc,key:seed-mnemonic,weak_key_generation,unknown,Info,C_candidate,fix: mnemonic,https://github.com/Web3Auth/mpc-core-kit/commit/7ee1f06e3998740961b4a7bf146170096929fcfe
web3auth-mpc,key:seed-mnemonic,weak_key_generation,unknown,Info,C_candidate,Move mnemonic serialization into a helper function,https://github.com/Web3Auth/mpc-core-kit/commit/c6d237ff34d29f569faa1d487e60a433fb333cf3
web3auth-mpc,other,other,unknown,Info,C_candidate,Adds logging level + fix signatures + fix ouath key in popup mode,https://github.com/Web3Auth/mpc-core-kit/commit/1fe3b9b1695a1829b90e7bb1020f3bd45857ffc2
web3auth-mpc,other,other,unknown,Info,B_corroborated,mpcCoreKit.ts: Fix signature encoding,https://github.com/Web3Auth/mpc-core-kit/commit/db1969a679bda408dafd78e2eacd3c57f80775cc
web3auth-mpc,build-ci,other,unknown,Info,B_corroborated,Fix aggregate signing issue,https://github.com/Web3Auth/mpc-core-kit/commit/aa4eb00a7855ad50739c9180ff41535499268e50
web3auth-mpc,other,other,unknown,Info,C_candidate,make nonce deletion atomic with tkey,https://github.com/Web3Auth/mpc-core-kit/commit/92a94f26d51cf56f7f8146fe71fb54a81d3ef9ee
web3auth-mpc,mpc:secret-share,crypto_misuse,unknown,Info,C_candidate,fix: atomic sync for delete and backup metadata share,https://github.com/Web3Auth/mpc-core-kit/commit/1c6ea6feea46e69877c09745b14f6b529d7fa261
web3auth-mpc,mpc:secret-share,crypto_misuse,unknown,Info,C_candidate,fix ed25519 client index 3 share coefficients,https://github.com/Web3Auth/mpc-core-kit/commit/98618e5e225cd594d96b171df373412616e064b5
web3auth-mpc,mpc:secret-share,crypto_misuse,unknown,Info,B_corroborated,fix share derivation,https://github.com/Web3Auth/mpc-core-kit/commit/39fe27131866a971570536967e679dd797f567e0
web3auth-mpc,test,crypto_misuse,unknown,Info,C_candidate,"feat: backward test tss pub, share",https://github.com/Web3Auth/mpc-core-kit/commit/30ed81f072487a7fd274af44bd52d2e575a56544
web3auth-mpc,mpc:secret-share,crypto_misuse,unknown,Info,C_candidate,fix: flexible mfa for recovery share,https://github.com/Web3Auth/mpc-core-kit/commit/dc7b0e61adc4a01729df41cfac1dbb74b8211140
web3auth-mpc,mpc:secret-share,crypto_misuse,unknown,Info,C_candidate,fix third share metadata,https://github.com/Web3Auth/mpc-core-kit/commit/712266f32b065276a2cacebd41607fae80406875
web3auth-mpc,mpc:secret-share,crypto_misuse,unknown,Info,C_candidate,fix new tss share generation,https://github.com/Web3Auth/mpc-core-kit/commit/35f84f9dda84c78f798a4941109cd85df9775f85
web3auth-mpc,mpc:secret-share,crypto_misuse,unknown,Info,C_candidate,Change flow for storing device share,https://github.com/Web3Auth/mpc-core-kit/commit/379e1c3c3be752b9b2c75e8dff7f2496d3657627
web3auth-mpc,mpc:keygen-refresh,crypto_misuse,unknown,Info,C_candidate,fix share refresh: update local shares,https://github.com/Web3Auth/mpc-core-kit/commit/b0d94771b2f937032a1f066a426ffab87c63a757
web3auth-mpc,mpc:keygen-refresh,other,unknown,Info,C_candidate,add flag to skip dkg in sfa,https://github.com/Web3Auth/mpc-core-kit/commit/eb7a07805ccb71ccfc1af88643d820550e1e6aa7
web3auth-mpc,sign:curve-primitives,other,unknown,Unrated,B_corroborated,make it possible to call precompute seperately,https://github.com/Web3Auth/mpc-core-kit/pull/189
web3auth-mpc,mpc:keygen-refresh,weak_key_generation,unknown,Unrated,C_candidate,make ed25519 to use import flow by default,https://github.com/Web3Auth/mpc-core-kit/pull/163
web3auth-mpc,sign:encoding-malleability,other,unknown,Unrated,B_corroborated,Release,https://github.com/Web3Auth/mpc-core-kit/pull/45
web3auth-mpc,key:seed-mnemonic,weak_key_generation,unknown,Unrated,C_candidate,Fix/mnemonic,https://github.com/Web3Auth/mpc-core-kit/pull/39
web3auth-mpc,serialization,broken_access_control,unknown,Unrated,B_corroborated,Fix/signature encoding,https://github.com/Web3Auth/mpc-core-kit/pull/26
web3auth-mpc,sign:curve-primitives,serialization_bug,malformed_input,Unrated,A_dependency,Bump yaml from 2.2.1 to 2.2.2,https://github.com/Web3Auth/mpc-core-kit/pull/3
web3auth-mpc,mpc:secret-share,broken_access_control,unknown,Info,B_corroborated,support security question factor,https://github.com/Web3Auth/mpc-core-kit/releases/tag/1.0.0
web3auth-mpc,mpc:secret-share,broken_access_control,unknown,Info,C_candidate,fix: change security question flow by @ieow in https://github.com/Web3,https://github.com/Web3Auth/mpc-core-kit/releases/tag/v1.1.0
web3auth-mpc,other,other,unknown,Unrated,B_corroborated,fix: pad exported key with zeroes to 32 bytes,https://github.com/Web3Auth/mpc-core-kit/pull/61
web3auth-mpc,sign:curve-primitives,unsafe_initialization_or_upgrade,malicious_pairing_session,Unrated,B_corroborated,Fix/disable hashed factorkey,https://github.com/Web3Auth/mpc-core-kit/pull/224
web3auth,other,other,unknown,Info,C_candidate,feat: bring back solana get private key,https://github.com/Web3Auth/web3auth-web/commit/00a3adf6e4839181b484d7ab250c1cda05df812a
web3auth,other,other,hostile_network_or_rpc,Info,B_corroborated,cleanup solana private key provider,https://github.com/Web3Auth/web3auth-web/commit/d2dee490449abebb96786f551c02d42751bac054
web3auth,other,other,unknown,Info,C_candidate,allow dapps to specify config for exporting private keys,https://github.com/Web3Auth/web3auth-web/commit/e37a9193dfd9dedd95a005fc9b23af9de0174498
web3auth,build-ci,other,unknown,Info,B_corroborated,Add Private key wallet,https://github.com/Web3Auth/web3auth-web/commit/088aa15d7ee1c3f6e9b662ad03271c8496931072
web3auth,other,other,unknown,Info,B_corroborated,fix: signature,https://github.com/Web3Auth/web3auth-web/commit/d0a37f2ca6319627d3f4e2b84cf249175af1d758
web3auth,key:entropy-rng,other,malicious_pairing_session,Info,B_corroborated,fix(no-modal): use viem SIWE nonce and structured logging in WC utils,https://github.com/Web3Auth/web3auth-web/commit/92489d663aa3ce0d9d8ec099af11fe45ac0483c1
web3auth,sign:replay-protection,missing_replay_protection,unknown,Info,B_corroborated,add chainid validation,https://github.com/Web3Auth/web3auth-web/commit/0df0d293e63fb34bc87374e61d9378f165747a2c
web3auth,sign:typed-data,missing_input_validation,unknown,Info,C_candidate,feat: validate typedData via viem lib,https://github.com/Web3Auth/web3auth-web/commit/6ece2e41c48c00f07a846233743429a445d67541
web3auth,other,missing_input_validation,unknown,Info,B_corroborated,await typed msg param validation,https://github.com/Web3Auth/web3auth-web/commit/d027fc289807af2ea852849d5211e7dc57d60fb6
web3auth,other,integer_overflow_underflow,unknown,Info,C_candidate,adjust popover left position to prevent overflow in zh locale,https://github.com/Web3Auth/web3auth-web/commit/6c09a7ff899668e887ae31e8467326b3d8e9bbeb
web3auth,other,integer_overflow_underflow,unknown,Info,C_candidate,fix tooltip overflow issue,https://github.com/Web3Auth/web3auth-web/commit/5cc72b63ef1ed57cae48e46ad2170ac968a63fca
web3auth,other,other,unknown,Info,B_corroborated,fix crash,https://github.com/Web3Auth/web3auth-web/commit/7f61b7551618b300d417f0525c2dc017b01f39e2
web3auth,mpc:proofs,crypto_misuse,unknown,Info,C_candidate,use preflight commitment of confirmed for solana tx,https://github.com/Web3Auth/web3auth-web/commit/ec366445e8bd6822ff458146e9bfa45412f1978f
web3auth,sign:replay-protection,missing_replay_protection,hostile_network_or_rpc,Unrated,B_corroborated,fix: fixed misc bugs,https://github.com/Web3Auth/web3auth-web/pull/2513
web3auth,network-io,missing_input_validation,malformed_input,Unrated,A_authoritative,chore(deps): bump the npm_and_yarn group across 4 directories with 2 u,https://github.com/Web3Auth/web3auth-web/pull/2476
web3auth,key:entropy-rng,weak_key_generation,malicious_pairing_session,Unrated,B_corroborated,fix(security): cryptographic weakness - insecure prng used for authent,https://github.com/Web3Auth/web3auth-web/pull/2461
web3auth,crypto-primitives,other,unknown,Unrated,A_dependency,chore(deps-dev): bump handlebars from 4.7.8 to 4.7.9,https://github.com/Web3Auth/web3auth-web/pull/2426
web3auth,network-io,missing_origin_authorization,unknown,Unrated,A_dependency,Bump next from 16.1.4 to 16.1.7 in /demo/nextjs-ssr-app,https://github.com/Web3Auth/web3auth-web/pull/2401
web3auth,sign:encoding-malleability,broken_access_control,hostile_network_or_rpc,Unrated,B_corroborated,feat: W3APD-5407 - refactor mpc,https://github.com/Web3Auth/web3auth-web/pull/2395
web3auth,sign:encoding-malleability,broken_access_control,malicious_pairing_session,Unrated,B_corroborated,add errors for sfa key login + update sfa demo app,https://github.com/Web3Auth/web3auth-web/pull/2374
web3auth,network-io,other,unknown,Unrated,A_dependency,Bump next from 14.2.32 to 16.1.5 in /demo/nextjs-ssr-app,https://github.com/Web3Auth/web3auth-web/pull/2350
web3auth,network-io,improper_state_update,malicious_pairing_session,Unrated,A_dependency,Bump h3 from 1.15.3 to 1.15.5 in /demo/nextjs-ssr-app,https://github.com/Web3Auth/web3auth-web/pull/2338
web3auth,network-io,broken_access_control,unknown,Unrated,A_dependency,Bump hono from 4.10.5 to 4.11.4 in /demo/vue-app-new,https://github.com/Web3Auth/web3auth-web/pull/2331
web3auth,sign:encoding-malleability,user_deception,malicious_deeplink_or_qr,Unrated,B_corroborated,Migrate MetaMask Connector to use new SDK (MMConnect),https://github.com/Web3Auth/web3auth-web/pull/2326
web3auth,network-io,other,unknown,Unrated,A_dependency,Bump express from 4.21.2 to 4.22.1 in /demo/react-app-no-modal,https://github.com/Web3Auth/web3auth-web/pull/2315
web3auth,network-io,user_deception,unknown,Unrated,A_authoritative,Bump glob,https://github.com/Web3Auth/web3auth-web/pull/2304
web3auth,network-io,other,unknown,Unrated,A_authoritative,Bump on-headers and compression in /demo/react-app-no-modal,https://github.com/Web3Auth/web3auth-web/pull/2244
web3auth,network-io,missing_input_validation,unknown,Unrated,A_dependency,Bump petite-vue-i18n from 11.1.6 to 11.1.10 in /demo/vue-app-new,https://github.com/Web3Auth/web3auth-web/pull/2242
web3auth,network-io,untrusted_code_execution,malicious_peer,Unrated,A_dependency,Bump petite-vue-i18n from 11.0.1 to 11.1.2 in /demo/vue-app-new,https://github.com/Web3Auth/web3auth-web/pull/2085
web3auth,sign:replay-protection,missing_replay_protection,malicious_pairing_session,Unrated,B_corroborated,v10 phase 2,https://github.com/Web3Auth/web3auth-web/pull/2077
web3auth,network-io,other,malformed_input,Unrated,A_authoritative,Bump path-to-regexp and express in /demo/xrpl-react-app,https://github.com/Web3Auth/web3auth-web/pull/2032
web3auth,sign:encoding-malleability,crypto_misuse,unknown,Unrated,B_corroborated,use viem fully for managing typed signing,https://github.com/Web3Auth/web3auth-web/pull/1996
web3auth,network-io,unsafe_initialization_or_upgrade,unknown,Unrated,B_corroborated,[Snyk] Security upgrade @toruslabs/openlogin from 6.2.4 to 8.0.0,https://github.com/Web3Auth/web3auth-web/pull/1875
web3auth,network-io,unsafe_initialization_or_upgrade,unknown,Unrated,B_corroborated,[Snyk] Upgrade @solana/web3.js from 1.89.1 to 1.91.8,https://github.com/Web3Auth/web3auth-web/pull/1836
web3auth,network-io,untrusted_code_execution,unknown,Unrated,B_corroborated,[Snyk] Upgrade web3 from 4.4.0 to 4.8.0,https://github.com/Web3Auth/web3auth-web/pull/1835
web3auth,sign:encoding-malleability,integer_overflow_underflow,unknown,Unrated,C_candidate,Fix tooltip overflow issue for languages like dutch and german,https://github.com/Web3Auth/web3auth-web/pull/1802
web3auth,sign:curve-primitives,missing_bounds_check,unknown,Unrated,B_corroborated,[Snyk] Security upgrade @solana/web3.js from 1.87.3 to 1.91.3,https://github.com/Web3Auth/web3auth-web/pull/1798
web3auth,build-ci,other,hostile_network_or_rpc,Unrated,B_corroborated,fix: mpc-signing provider,https://github.com/Web3Auth/web3auth-web/pull/1778
web3auth,network-io,broken_access_control,unknown,Unrated,B_corroborated,Fix react demo app private key provider instantiated without chainName,https://github.com/Web3Auth/web3auth-web/pull/1716
web3auth,network-io,resource_exhaustion,unknown,Unrated,A_dependency,Bump @adobe/css-tools from 4.2.0 to 4.3.2 in /demo/react-app-no-modal,https://github.com/Web3Auth/web3auth-web/pull/1645
